610060;1658178669.0;54.0;102.0;2;-1.0;-1.0;2;900.0;-1.0;1;7124;393;-1;-1;-1;-1;-1;0.557
610061;1658178774.0;71.0;77.0;1;-1.0;-1.0;1;120.0;-1.0;1;2198;94;-1;-1;-1;-1;-1;0.488
610063;1658178928.0;70.0;3600.0;3;-1.0;-1.0;3;3600.0;-1.0;0;9073;37;-1;-1;-1;-1;-1;0.997
610064;1658179042.0;54.0;120.0;1;-1.0;-1.0;1;120.0;-1.0;1;2198;94;-1;-1;-1;-1;-1;0.552
610065;1658179282.0;53.0;177.0;4;-1.0;-1.0;4;900.0;-1.0;1;7124;393;-1;-1;-1;-1;-1;0.451
610066;1658179377.0;38.0;3600.0;1;-1.0;-1.0;1;3600.0;-1.0;0;1953;720;-1;-1;-1;-1;-1;0.46
610067;1658179378.0;58.0;76.0;1;-1.0;-1.0;1;120.0;-1.0;1;2198;94;-1;-1;-1;-1;-1;0.924
610069;1658179675.0;40.0;78.0;1;-1.0;-1.0;1;120.0;-1.0;1;2198;94;-1;-1;-1;-1;-1;0.889
610070;1658179988.0;53.0;196.0;4;-1.0;-1.0;4;900.0;-1.0;1;7124;393;-1;-1;-1;-1;-1;0.848
610072;1658180216.0;57.0;118.0;1;-1.0;-1.0;1;120.0;-1.0;1;2198;94;-1;-1;-1;-1;-1;0.783
610073;1658180439.0;58.0;77.0;1;-1.0;-1.0;1;120.0;-1.0;1;2198;94;-1;-1;-1;-1;-1;0.936
610074;1658180740.0;57.0;153.0;2;-1.0;-1.0;2;900.0;-1.0;1;7124;393;-1;-1;-1;-1;-1;0.782
610075;1658181033.0;52.0;59.0;2;-1.0;-1.0;2;60.0;-1.0;0;2038;194;-1;-1;-1;-1;-1;0.588
610076;1658181296.0;50.0;37.0;2;-1.0;-1.0;2;60.0;-1.0;0;2038;194;-1;-1;-1;-1;-1;0.541
610077;1658181446.0;58.0;60.0;2;-1.0;-1.0;2;60.0;-1.0;0;2038;194;-1;-1;-1;-1;-1;0.369
610078;1658181712.0;56.0;41.0;2;-1.0;-1.0;2;60.0;-1.0;0;2038;194;-1;-1;-1;-1;-1;0.989
610079;1658182133.0;51.0;55.0;2;-1.0;-1.0;2;60.0;-1.0;0;2038;194;-1;-1;-1;-1;-1;0.777
610080;1658182341.0;52.0;36.0;2;-1.0;-1.0;2;60.0;-1.0;0;2038;194;-1;-1;-1;-1;-1;0.787
610081;1658182709.0;52.0;37.0;2;-1.0;-1.0;2;60.0;-1.0;0;2038;194;-1;-1;-1;-1;-1;0.852
610082;1658182822.0;41.0;3600.0;1;-1.0;-1.0;1;3600.0;-1.0;0;9073;37;-1;-1;-1;-1;-1;0.846
610083;1658182987.0;54.0;60.0;2;-1.0;-1.0;2;60.0;-1.0;0;2038;194;-1;-1;-1;-1;-1;0.603
610084;1658183123.0;56.0;58.0;1;-1.0;-1.0;1;120.0;-1.0;1;2198;94;-1;-1;-1;-1;-1;0.718
610085;1658183200.0;74.0;41.0;2;-1.0;-1.0;2;60.0;-1.0;0;2038;194;-1;-1;-1;-1;-1;0.93
610087;1658183862.0;59.0;60.0;2;-1.0;-1.0;2;60.0;-1.0;0;2038;194;-1;-1;-1;-1;-1;0.43
610088;1658184339.0;36219.0;1189.0;150;-1.0;-1.0;150;10800.0;-1.0;1;7382;0;-1;-1;-1;-1;-1;0.818
610089;1658184353.0;41.0;36.0;2;-1.0;-1.0;2;60.0;-1.0;0;2038;194;-1;-1;-1;-1;-1;0.924
610090;1658184360.0;37528.0;1156.0;150;-1.0;-1.0;150;10800.0;-1.0;1;7382;0;-1;-1;-1;-1;-1;0.975
610091;1658184381.0;38797.0;1232.0;150;-1.0;-1.0;150;10800.0;-1.0;1;7382;0;-1;-1;-1;-1;-1;0.8
610092;1658184397.0;81.0;158.0;2;-1.0;-1.0;2;900.0;-1.0;0;7124;393;-1;-1;-1;-1;-1;0.725
610093;1658184398.0;40176.0;1085.0;150;-1.0;-1.0;150;10800.0;-1.0;1;7382;0;-1;-1;-1;-1;-1;0.526
610094;1658184413.0;41408.0;1122.0;150;-1.0;-1.0;150;10800.0;-1.0;1;7382;0;-1;-1;-1;-1;-1;0.969
610095;1658184433.0;42647.0;1135.0;150;-1.0;-1.0;150;10800.0;-1.0;1;7382;0;-1;-1;-1;-1;-1;0.782
610096;1658184455.0;43903.0;1197.0;150;-1.0;-1.0;150;10800.0;-1.0;1;7382;0;-1;-1;-1;-1;-1;0.812
610097;1658184479.0;45234.0;1074.0;150;-1.0;-1.0;150;10800.0;-1.0;1;7382;0;-1;-1;-1;-1;-1;0.754
610098;1658184497.0;46435.0;1146.0;150;-1.0;-1.0;150;10800.0;-1.0;1;7382;0;-1;-1;-1;-1;-1;0.921
610099;1658184515.0;47708.0;1125.0;150;-1.0;-1.0;150;10800.0;-1.0;1;7382;0;-1;-1;-1;-1;-1;0.737
610101;1658184536.0;40.0;60.0;2;-1.0;-1.0;2;60.0;-1.0;0;2038;194;-1;-1;-1;-1;-1;0.52
