627960;1635719653.0;30586222.0;1186.0;1024;-1.0;-1.0;1024;1800.0;-1.0;1;2380;634;-1;-1;-1;-1;-1;0.558
584686;1635720843.0;9728178.0;100.0;128;-1.0;-1.0;128;3600.0;-1.0;1;1815;755;-1;-1;-1;-1;-1;0.795
627782;1635721180.0;30587484.0;10800.0;3850;-1.0;-1.0;3850;10800.0;-1.0;0;145;186;-1;-1;-1;-1;-1;0.533
582997;1635721906.0;9332547.0;10094.0;128;-1.0;-1.0;128;10740.0;-1.0;1;6540;315;-1;-1;-1;-1;-1;0.518
636226;1635723253.0;34934222.0;10800.0;192;-1.0;-1.0;192;10800.0;-1.0;0;2408;634;-1;-1;-1;-1;-1;0.992
576952;1635724353.0;7102936.0;142.0;1;-1.0;-1.0;1;2700.0;-1.0;0;4858;660;-1;-1;-1;-1;-1;0.815
591373;1635724742.0;12742414.0;3600.0;128;-1.0;-1.0;128;3600.0;-1.0;0;8823;393;-1;-1;-1;-1;-1;0.797
586719;1635725990.0;10603659.0;1697.0;128;-1.0;-1.0;128;2400.0;-1.0;0;5638;734;-1;-1;-1;-1;-1;0.496
578599;1635728347.0;7393312.0;360.0;4;-1.0;-1.0;4;1800.0;-1.0;0;8823;393;-1;-1;-1;-1;-1;0.662
619983;1635729200.0;26400629.0;3600.0;3;-1.0;-1.0;3;3600.0;-1.0;1;5852;929;-1;-1;-1;-1;-1;0.506
635151;1635730302.0;34324468.0;3600.0;8;-1.0;-1.0;8;3600.0;-1.0;0;9073;37;-1;-1;-1;-1;-1;0.851
622158;1635732124.0;27533611.0;10800.0;128;-1.0;-1.0;128;10800.0;-1.0;0;215;335;-1;-1;-1;-1;-1;0.7
629977;1635733806.0;31753854.0;3600.0;1;-1.0;-1.0;1;3600.0;-1.0;0;9073;37;-1;-1;-1;-1;-1;0.651
638141;1635734198.0;36648434.0;13969.0;512;-1.0;-1.0;512;21600.0;-1.0;1;3061;925;-1;-1;-1;-1;-1;0.812
578853;1635738542.0;7410637.0;56.0;144;-1.0;-1.0;144;10800.0;-1.0;1;107;576;-1;-1;-1;-1;-1;0.888
586121;1635738568.0;10438182.0;21600.0;273;-1.0;-1.0;273;21600.0;-1.0;0;3572;335;-1;-1;-1;-1;-1;0.95
605120;1635742485.0;19525913.0;21600.0;450;-1.0;-1.0;450;21600.0;-1.0;0;9236;990;-1;-1;-1;-1;-1;0.875
628915;1635742741.0;31238975.0;18000.0;256;-1.0;-1.0;256;18000.0;-1.0;0;318;478;-1;-1;-1;-1;-1;0.673
630199;1635743267.0;32062801.0;117.0;1024;-1.0;-1.0;1024;43200.0;-1.0;1;2679;973;-1;-1;-1;-1;-1;0.439
592285;1635745217.0;13210745.0;10160.0;128;-1.0;-1.0;128;10800.0;-1.0;1;107;576;-1;-1;-1;-1;-1;0.756
638055;1635745471.0;35824299.0;3600.0;1;-1.0;-1.0;1;3600.0;-1.0;0;9073;37;-1;-1;-1;-1;-1;0.754
620995;1635745702.0;26882401.0;2020.0;1;-1.0;-1.0;1;3600.0;-1.0;0;6518;139;-1;-1;-1;-1;-1;0.422
579818;1635746636.0;7690240.0;3600.0;256;-1.0;-1.0;256;3600.0;-1.0;1;1815;755;-1;-1;-1;-1;-1;0.938
622083;1635747744.0;27422503.0;3562.0;512;-1.0;-1.0;512;3600.0;-1.0;1;1815;755;-1;-1;-1;-1;-1;0.643
573259;1635747751.0;5868500.0;133.0;256;-1.0;-1.0;256;3600.0;-1.0;1;1815;755;-1;-1;-1;-1;-1;0.827
608486;1635748293.0;21524457.0;197.0;128;-1.0;-1.0;128;10800.0;-1.0;0;2006;389;-1;-1;-1;-1;-1;0.816
634747;1635748902.0;34111573.0;3600.0;8;-1.0;-1.0;8;3600.0;-1.0;0;7744;484;-1;-1;-1;-1;-1;0.936
628949;1635749190.0;31162775.0;3600.0;8;-1.0;-1.0;8;3600.0;-1.0;0;9073;37;-1;-1;-1;-1;-1;0.582
605121;1635749906.0;19523195.0;7620.0;128;-1.0;-1.0;128;10800.0;-1.0;1;6711;341;-1;-1;-1;-1;-1;0.897
600655;1635750058.0;17322230.0;1779.0;1;-1.0;-1.0;1;1800.0;-1.0;0;2489;660;-1;-1;-1;-1;-1;0.895
608551;1635750412.0;21467408.0;257.0;2;-1.0;-1.0;2;3600.0;-1.0;1;3287;866;-1;-1;-1;-1;-1;0.827
581792;1635751545.0;8483344.0;10800.0;128;-1.0;-1.0;128;10800.0;-1.0;0;3528;0;-1;-1;-1;-1;-1;0.971
601030;1635753421.0;17613279.0;10585.0;128;-1.0;-1.0;128;10800.0;-1.0;1;107;576;-1;-1;-1;-1;-1;0.735
594533;1635754228.0;14165703.0;5545.0;128;-1.0;-1.0;128;10800.0;-1.0;0;3572;335;-1;-1;-1;-1;-1;0.738
618346;1635754298.0;25584707.0;2006.0;1;-1.0;-1.0;1;3600.0;-1.0;0;6518;139;-1;-1;-1;-1;-1;0.856
625511;1635755327.0;29230692.0;1983.0;1;-1.0;-1.0;1;3600.0;-1.0;0;6518;139;-1;-1;-1;-1;-1;0.601
588510;1635757393.0;11426356.0;24.0;128;-1.0;-1.0;128;2400.0;-1.0;1;1815;755;-1;-1;-1;-1;-1;0.825
